AUC,D,M,gamma
-3502.492447,2.0,16.0,0.0
-3497.6193350000003,2.0,51.0,0.02
-3502.492447,2.0,32.0,0.0
-3502.492447,3.0,41.0,0.0
-3489.2719030000003,3.0,41.0,0.07
-3497.196375,2.0,47.0,0.04
-3486.5951659999996,3.0,51.0,0.1
-3497.196375,2.0,50.0,0.04
-3497.6193350000003,2.0,30.0,0.02
-3502.492447,4.0,63.0,0.0
-3490.5619340000003,4.0,54.0,0.06
-3490.069486,3.0,39.0,0.08
-3497.6193350000003,2.0,34.0,0.03
-3502.492447,3.0,15.0,0.0
-3490.546828,3.0,14.0,0.05
-3502.492447,3.0,24.0,0.0
-3502.492447,4.0,16.0,0.0
-3497.6193350000003,3.0,33.0,0.02
-3486.5951659999996,3.0,39.0,0.09
-3490.5619340000003,3.0,67.0,0.06
-3497.196375,2.0,30.0,0.04
-3497.6193350000003,3.0,23.0,0.02
-3489.2719030000003,3.0,38.0,0.07
-3497.196375,3.0,24.0,0.04
-3486.5951659999996,2.0,58.0,0.1
-3472.543807,2.0,30.0,0.46
-3497.6193350000003,2.0,57.0,0.02
-3502.492447,3.0,31.0,0.0
-3490.5619340000003,3.0,68.0,0.06
-3490.069486,4.0,24.0,0.08
-3497.6193350000003,4.0,56.0,0.02
-3365.283988,3.0,2.0,0.04
-3502.492447,2.0,37.0,0.0
-3502.492447,2.0,40.0,0.0
-3486.5951659999996,2.0,40.0,0.11
-3491.540785,2.0,43.0,0.05
-3490.069486,3.0,18.0,0.08
-3497.6193350000003,2.0,46.0,0.02
-3497.6193350000003,3.0,52.0,0.03
-3487.036254,2.0,64.0,0.32
-3490.5619340000003,3.0,32.0,0.06
-3502.492447,3.0,35.0,0.0
-3486.5951659999996,3.0,33.0,0.1
-3497.196375,3.0,28.0,0.04
-3497.6193350000003,2.0,22.0,0.02
-3489.2719030000003,2.0,43.0,0.07
-3477.151057,2.0,55.0,0.52
-3502.492447,2.0,29.0,0.0
-3490.5619340000003,5.0,64.0,0.06
-3502.492447,3.0,77.0,0.0
-3497.196375,4.0,24.0,0.04
-3502.492447,4.0,8.0,0.0
-3497.6193350000003,5.0,60.0,0.02
-3490.546828,5.0,51.0,0.05
-3490.069486,4.0,17.0,0.08
-3497.6193350000003,4.0,47.0,0.02
-3490.5619340000003,5.0,55.0,0.06
-3497.6193350000003,4.0,57.0,0.03
-3497.196375,4.0,53.0,0.04
-3502.492447,5.0,70.0,0.0
-3490.069486,4.0,41.0,0.08
-3500.9667670000003,3.0,73.0,0.01
-3490.5619340000003,3.0,18.0,0.06
-3497.196375,5.0,67.0,0.04
-3486.5951659999996,4.0,21.0,0.09
-3497.6193350000003,3.0,52.0,0.02
-3489.2719030000003,3.0,42.0,0.07
-3502.492447,5.0,47.0,0.0
-3490.546828,4.0,28.0,0.05
-3502.492447,5.0,75.0,0.0
-3486.5951659999996,5.0,83.0,0.1
-3497.6193350000003,5.0,92.0,0.03
-3490.069486,4.0,16.0,0.08
-3502.492447,4.0,94.0,0.0
-3488.0151060000003,5.0,90.0,0.12
-3497.6193350000003,3.0,70.0,0.02
-3490.5619340000003,5.0,39.0,0.06
-3497.196375,3.0,7.0,0.04
-3502.492447,5.0,19.0,0.0
-3486.5951659999996,4.0,26.0,0.1
-3490.5619340000003,4.0,45.0,0.06
-3497.6193350000003,4.0,35.0,0.02
-3502.492447,3.0,7.0,0.0
-3486.492447,3.0,44.0,0.13
-3490.069486,5.0,81.0,0.08
-3497.196375,5.0,77.0,0.04
-3486.5951659999996,3.0,96.0,0.11
-3497.6193350000003,3.0,13.0,0.02
-3490.546828,3.0,81.0,0.05
-3490.069486,5.0,10.0,0.08
-3500.9667670000003,5.0,4.0,0.01
-3497.492447,4.0,30.0,0.15
-3497.196375,4.0,49.0,0.04
-3489.2719030000003,3.0,67.0,0.07
-3486.5951659999996,3.0,40.0,0.09
-3502.492447,5.0,10.0,0.0
-3488.0151060000003,3.0,61.0,0.12
-3497.6193350000003,3.0,72.0,0.03
-3357.912387,3.0,2.0,0.05
-3497.6193350000003,5.0,56.0,0.02
-3486.5951659999996,5.0,88.0,0.1
-3490.5619340000003,5.0,38.0,0.06
-3455.10574,3.0,64.0,0.7000000000000001
-3502.492447,3.0,58.0,0.0
-3493.229607,4.0,14.0,0.14
-3502.492447,4.0,22.0,0.0
-3489.2719030000003,5.0,22.0,0.07
-3497.6193350000003,4.0,36.0,0.03
-3488.0151060000003,4.0,30.0,0.12
-3486.5951659999996,3.0,8.0,0.09
-3502.492447,5.0,84.0,0.0
-3490.546828,5.0,49.0,0.05
-3365.283988,3.0,2.0,0.04
-3497.6193350000003,4.0,20.0,0.02
-3496.6616310000004,5.0,85.0,0.16
-3489.2719030000003,5.0,62.0,0.07
-3502.492447,3.0,63.0,0.0
-3486.5951659999996,3.0,71.0,0.1
-3486.492447,5.0,81.0,0.13
-3497.6193350000003,5.0,78.0,0.02
-3490.5619340000003,5.0,72.0,0.06
-3497.6193350000003,5.0,32.0,0.03
-3490.069486,5.0,15.0,0.08
-3486.5951659999996,3.0,68.0,0.11
-3502.492447,5.0,9.0,0.0
-3490.546828,4.0,47.0,0.05
-3493.229607,4.0,46.0,0.14
-3497.6193350000003,5.0,58.0,0.02
-3486.5951659999996,4.0,43.0,0.09
-3497.196375,4.0,40.0,0.04
-3490.5619340000003,5.0,79.0,0.06
-3500.9667670000003,4.0,14.0,0.01
